CustomerKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,AddressLine1,AddressLine2,Phone
17513,Micheal,,Saunders,False,1961-08-31,S,,M,micheal16@adventure-works.com,70000.0,2,8242 Gilardy Dr,,1 (11) 500 555-0170
17514,Cedric,,Zhou,False,1964-01-02,M,,M,cedric9@adventure-works.com,110000.0,4,9076 Inverness Drive,,1 (11) 500 555-0115
17515,Lacey,,Li,False,1974-07-15,S,,F,lacey15@adventure-works.com,130000.0,0,826 Coggins Dr.,,1 (11) 500 555-0141
17516,Thomas,,Foster,False,1978-11-08,S,,M,thomas18@adventure-works.com,80000.0,0,5866 Harvard Court,,117-555-0180
17517,Daniel,S,Williams,False,1978-08-15,S,,M,daniel19@adventure-works.com,80000.0,0,6671 Del Rey St.,,998-555-0153
17518,Wendy,,Gill,False,1980-02-15,S,,F,wendy13@adventure-works.com,30000.0,0,4944 Abbey Court,,747-555-0120
17519,Taylor,C,Rivera,False,1985-08-18,M,,F,taylor10@adventure-works.com,60000.0,0,8505 Fall Creek,,719-555-0165
17520,Marcus,,Baker,False,1985-08-30,S,,M,marcus35@adventure-works.com,60000.0,0,7323 Alan Drive,,102-555-0169
17521,Destiny,G,Jenkins,False,1979-12-22,M,,F,destiny55@adventure-works.com,60000.0,0,8246 Via Del Sol,,931-555-0157
17522,Reginald,K,Sanz,False,1964-08-29,M,,M,reginald6@adventure-works.com,120000.0,4,4074 Northwood Dr,,1 (11) 500 555-0162
17523,Jordan,M,West,False,1983-01-09,M,,M,jordan20@adventure-works.com,130000.0,0,8512 Arrowwood Circle,,764-555-0133
17524,Lucas,B,Washington,False,1972-05-05,S,,M,lucas61@adventure-works.com,160000.0,0,4345 Azoras Circle,,631-555-0156
17525,Adam,,Wright,False,1963-09-20,M,,M,adam50@adventure-works.com,130000.0,1,9932 San Carlos Ave.,,267-555-0111
17526,Tristan,J,Gonzales,False,1962-09-22,S,,M,tristan17@adventure-works.com,60000.0,2,887 Concord Blvd.,,645-555-0167
17527,Anna,M,Cook,False,1963-03-26,S,,F,anna7@adventure-works.com,60000.0,2,213 Stonewood Drive,,753-555-0138
17528,Whitney,,Kapoor,False,1963-01-01,M,,F,whitney1@adventure-works.com,70000.0,2,9245 Dantley Way,,243-555-0153
17529,Chloe,K,Mitchell,False,1962-11-16,M,,F,chloe8@adventure-works.com,90000.0,2,6900 Chisholm Way,,375-555-0171
17530,Devin,A,Wood,False,1961-11-18,M,,M,devin68@adventure-works.com,60000.0,2,7521 Partridge Dr.,,364-555-0114
17531,Isaac,,Ramirez,False,1961-09-04,M,,M,isaac6@adventure-works.com,60000.0,2,9959 Kirkwood Dr.,,291-555-0184
17532,Nathan,W,Patterson,False,1961-11-22,M,,M,nathan6@adventure-works.com,60000.0,2,1984 Vista Way,,508-555-0156
17533,Fernando,R,Baker,False,1943-11-04,M,,M,fernando32@adventure-works.com,40000.0,3,6283 San Marino Ct.,,153-555-0182
17534,Robert,S,Griffin,False,1971-06-19,S,,M,robert32@adventure-works.com,90000.0,5,4666 Yellowood Lane,,684-555-0160
17535,Colleen,A,Guo,False,1976-10-20,S,,F,colleen18@adventure-works.com,90000.0,5,3994 Reva Drive,,651-555-0146
17536,Benjamin,L,Robinson,False,1976-08-18,S,,M,benjamin55@adventure-works.com,120000.0,3,9615 Pacheco Street,,157-555-0146
17537,Courtney,,Mitchell,False,1971-02-24,S,,F,courtney9@adventure-works.com,160000.0,0,7032 Stanford St.,,181-555-0136
17538,Brianna,R,Bell,False,1976-03-11,S,,F,brianna31@adventure-works.com,160000.0,0,3919 El Pintado Road,,258-555-0151
17539,Grace,,Wilson,False,1969-10-05,M,,F,grace6@adventure-works.com,80000.0,4,7758 Morning Glory Dr.,,971-555-0134
17540,Gloria,L,Gutierrez,False,1973-03-03,M,,F,gloria11@adventure-works.com,40000.0,4,6898 Roxie Lane,,472-555-0168
17541,Kristen,A,Zeng,False,1968-06-05,M,,F,kristen19@adventure-works.com,40000.0,4,8005 Ranchhand Court,,919-555-0171
17542,Bridget,L,Rai,False,1978-08-22,S,,F,bridget19@adventure-works.com,70000.0,1,1911 Pinecrest Dr.,,908-555-0137
17543,Meredith,W,Martin,False,1973-08-11,S,,F,meredith22@adventure-works.com,70000.0,1,6868 West,,395-555-0159
17544,Eduardo,S,Rogers,False,1967-12-10,M,,M,eduardo86@adventure-works.com,70000.0,1,2716 Olivera Rd.,,683-555-0123
17545,Wyatt,,Ross,False,1968-01-23,M,,M,wyatt55@adventure-works.com,70000.0,1,9796 Virgil St.,,198-555-0136
17546,Melanie,V,James,False,1973-05-30,M,,F,melanie33@adventure-works.com,70000.0,1,7595 York Dr,,416-555-0152
17547,Alejandro,J,Yuan,False,1967-03-09,M,,M,alejandro33@adventure-works.com,40000.0,4,9322 Dianda Drive,,126-555-0196
17548,Kaylee,F,Adams,False,1972-11-10,M,,F,kaylee38@adventure-works.com,40000.0,4,67 Flamingo Drive,,664-555-0174
17549,Jonathan,R,Taylor,False,1947-08-14,M,,M,jonathan59@adventure-works.com,60000.0,3,8154 Falcon Place,,436-555-0116
17550,Mason,A,Edwards,False,1953-10-17,S,,M,mason22@adventure-works.com,60000.0,3,6217 W. Watson Court,,933-555-0191
17551,Victoria,,Torres,False,1948-02-02,M,,F,victoria40@adventure-works.com,60000.0,3,9811 Toledo,,314-555-0117
17552,Julia,S,Howard,False,1953-08-23,M,,F,julia56@adventure-works.com,70000.0,5,6529 Buena Vista,,187-555-0121
17553,Summer,L,Sanchez,False,1953-09-21,M,,F,summer18@adventure-works.com,70000.0,5,5545 Green Road,,692-555-0112
17554,Emma,H,Harris,False,1954-04-18,M,,F,emma13@adventure-works.com,60000.0,3,2774 Eagle Peak,,697-555-0171
17555,William,A,Smith,False,1948-07-12,M,,M,william16@adventure-works.com,70000.0,5,2126 Silver Oak Pl.,,774-555-0186
17556,Emily,A,Powell,False,1949-10-07,M,,F,emily33@adventure-works.com,30000.0,5,1775 Choctaw Court,,568-555-0140
17557,Matthew,S,Davis,False,1950-04-24,S,,M,matthew11@adventure-works.com,30000.0,5,2294 West 39th St.,,229-555-0129
17558,Ian,M,Williams,False,1960-11-05,S,,M,ian3@adventure-works.com,40000.0,4,7577 Camino Bonita,,354-555-0176
17559,Kari,,Suarez,False,1960-10-08,S,,F,kari40@adventure-works.com,40000.0,4,8109 Virginia Hills Drive,,188-555-0123
17560,Kaylee,L,Richardson,False,1983-03-10,M,,F,kaylee7@adventure-works.com,60000.0,1,6775 Firestone,,396-555-0125
17561,Samantha,,White,False,1977-12-19,M,,F,samantha14@adventure-works.com,60000.0,1,7427 Fern Leaf Lane,,244-555-0113
17562,Zachary,C,Sharma,False,1983-11-22,M,,M,zachary27@adventure-works.com,60000.0,1,5845 Oil Road,,151-555-0172
17563,Jeremiah,,King,False,1983-09-07,S,,M,jeremiah14@adventure-works.com,70000.0,1,2741 Orangewood Dr.,,698-555-0158
17564,Julia,M,West,False,1975-12-10,M,,F,julia62@adventure-works.com,50000.0,1,162 Maureen Lane,,297-555-0169
17565,Alexandra,,Murphy,False,1976-06-21,M,,F,alexandra9@adventure-works.com,50000.0,1,7390 Notre Dame Avenue,,160-555-0167
17566,Rachel,,Martinez,False,1975-10-06,M,,F,rachel20@adventure-works.com,50000.0,1,8190 Court Lane,,440-555-0186
17567,Nathaniel,G,Cook,False,1976-04-15,M,,M,nathaniel22@adventure-works.com,50000.0,1,3356 Eastgate Ave.,,231-555-0123
17568,Dylan,M,Perry,False,1975-09-15,M,,M,dylan6@adventure-works.com,50000.0,1,8704 Live Oak,,835-555-0112
17569,Mya,L,Price,False,1975-08-22,S,,F,mya2@adventure-works.com,60000.0,1,7545 Gonzalez Ct,,747-555-0119
17570,Carlos,W,Sanchez,False,1975-09-20,M,,M,carlos20@adventure-works.com,60000.0,1,3550 Bernauer,,400-555-0157
17571,James,A,Li,False,1980-05-22,M,,M,james42@adventure-works.com,50000.0,1,5038 Candy Rd,# 126,989-555-0137
17572,Lucas,L,Edwards,False,1974-11-05,S,,M,lucas11@adventure-works.com,50000.0,2,1233 RiverRock Dr.,,124-555-0169
17573,Caroline,,Ross,False,1975-02-15,S,,F,caroline6@adventure-works.com,50000.0,2,9433 Athene Drive,,235-555-0196
17574,Punya,,Palit,False,1980-01-10,S,,M,punya0@adventure-works.com,50000.0,2,5202 Shenandoah Dr.,,164-555-0118
17575,Marcus,J,Brown,False,1980-12-10,S,,M,marcus4@adventure-works.com,50000.0,2,2913 Mountain Spring Road,,305-555-0179
17576,Albert,,Vazquez,False,1974-12-30,M,,M,albert14@adventure-works.com,50000.0,2,283 Cadloni,,138-555-0137
17577,Justin,M,Lee,False,1974-11-29,S,,M,justin50@adventure-works.com,60000.0,1,5714 Damascus Loop,,125-555-0142
17578,Megan,S,Thompson,False,1980-11-18,M,,F,megan18@adventure-works.com,60000.0,1,9738 Hamilton Drive,,393-555-0140
17579,Jack,E,Chen,False,1976-12-09,M,,M,jack26@adventure-works.com,60000.0,1,5578 Ruth Drive,,470-555-0194
17580,Noah,M,White,False,1977-04-12,M,,M,noah54@adventure-works.com,70000.0,3,9422 Rolando Avenue,,399-555-0187
17581,Jack,M,Henderson,False,1977-02-07,M,,M,jack5@adventure-works.com,70000.0,3,4921 St. Geemain Lane,,280-555-0163
17582,Katherine,A,Wilson,False,1974-02-16,S,,F,katherine77@adventure-works.com,70000.0,2,6440 Pacheco,,265-555-0110
17583,Stephanie,,Cook,False,1979-07-14,S,,F,stephanie8@adventure-works.com,70000.0,2,8002 Morgan Territory Road,,270-555-0169
17584,Lisa,J,Liu,False,1973-12-02,S,,F,lisa7@adventure-works.com,70000.0,2,4310 Chickpea Ct.,,153-555-0188
17585,Seth,R,Griffin,False,1973-09-17,S,,M,seth69@adventure-works.com,70000.0,2,8287 Altura Dr.,,487-555-0197
17586,Cassidy,A,Patterson,False,1972-12-24,S,,F,cassidy11@adventure-works.com,40000.0,0,3844 Lodge Drive,,634-555-0176
17587,Curtis,J,Liang,False,1981-05-22,M,,M,curtis13@adventure-works.com,60000.0,2,4281 Meaham Drive,,261-555-0184
17588,Gavin,,Bennett,False,1975-11-10,M,,M,gavin1@adventure-works.com,60000.0,2,7827 Mt. Hood Circle,,473-555-0127
17589,Melanie,L,Brooks,False,1975-10-18,S,,F,melanie12@adventure-works.com,60000.0,2,7120 Panoramic Drive,,455-555-0159
17590,Garrett,R,Cox,False,1981-10-05,M,,M,garrett15@adventure-works.com,60000.0,2,5080 Terra Granada,,827-555-0166
17591,Spencer,,Hughes,False,1975-09-01,M,,M,spencer13@adventure-works.com,70000.0,4,3072 Gumwood Dr.,,279-555-0138
17592,Bryan,T,Sanders,False,1981-09-23,M,,M,bryan6@adventure-works.com,70000.0,4,6494 Green Valley Rd.,,517-555-0157
17593,Richard,C,Butler,False,1976-02-20,M,,M,richard69@adventure-works.com,70000.0,4,4056 Marina Vill Pkwy.,,491-555-0118
17594,Michelle,A,Cook,False,1976-05-06,M,,F,michelle21@adventure-works.com,70000.0,4,1897 Northridge Road,,236-555-0189
17595,Benjamin,L,Garcia,False,1983-10-01,M,,M,benjamin53@adventure-works.com,50000.0,2,8333 Polk Street,,830-555-0119
17596,Adrienne,,Vazquez,False,1972-05-05,S,,F,adrienne11@adventure-works.com,60000.0,3,4540 Wood Ranch Circle,,439-555-0197
17597,Sarah,,Diaz,False,1972-01-08,S,,F,sarah46@adventure-works.com,60000.0,3,2419 Martindale Dr.,,573-555-0135
17598,Cameron,,Harris,False,1977-10-08,M,,M,cameron32@adventure-works.com,60000.0,0,5374 East Lake Court,,558-555-0162
17599,Sebastian,A,Cooper,False,1972-05-08,M,,M,sebastian9@adventure-works.com,60000.0,0,127 Daylight Pl.,,521-555-0166
17600,Timothy,,Brooks,False,1972-05-27,S,,M,timothy3@adventure-works.com,60000.0,0,2731 Northgate Road,,831-555-0110
17601,Jose,J,Hall,False,1971-07-25,M,,M,jose83@adventure-works.com,60000.0,0,4773 Tanager Road,,438-555-0124
17602,Dalton,A,Williams,False,1972-01-02,M,,M,dalton2@adventure-works.com,60000.0,0,5525 Lilly Lane,,960-555-0118
17603,Anna,,Patterson,False,1980-08-06,M,,F,anna35@adventure-works.com,70000.0,5,3243 Buckingham Dr.,# 207,113-555-0126
17604,Noah,H,Robinson,False,1975-03-16,S,,M,noah65@adventure-works.com,70000.0,5,7754 Lafayette Street,,495-555-0145
17605,Jon,,Ma,False,1974-09-20,M,,M,jon36@adventure-works.com,70000.0,5,9095 Ironwood Drive,,556-555-0177
17606,Jacqueline,D,Peterson,False,1975-03-19,M,,F,jacqueline29@adventure-works.com,70000.0,5,3676 Oak Leaf Ct,,184-555-0144
17607,Frederick,,Gonzalez,False,1976-04-11,S,,M,frederick15@adventure-works.com,40000.0,0,6569 Endriss,,816-555-0173
17608,Carlos,S,Cooper,False,1971-01-12,S,,M,carlos10@adventure-works.com,40000.0,0,7217 Mt. Wilson Way,,636-555-0121
17609,Charles,,Davis,False,1976-07-01,S,,M,charles8@adventure-works.com,40000.0,0,2678 Village Pl,,952-555-0176
17610,Anna,,White,False,1971-03-01,S,,F,anna50@adventure-works.com,80000.0,3,7077 Blue Jay Drive,,238-555-0140
17611,Luis,G,Butler,False,1970-08-10,S,,M,luis13@adventure-works.com,80000.0,3,2228 Ashford Court,,291-555-0166
17612,Courtney,,Parker,False,1970-10-22,S,,F,courtney5@adventure-works.com,80000.0,3,1944 Serene Court,,266-555-0176
17613,Dakota,L,Bryant,False,1971-03-31,S,,M,dakota14@adventure-works.com,80000.0,3,4402 Baker Drive,,849-555-0117
17614,Mason,M,Cook,False,1970-08-12,S,,M,mason19@adventure-works.com,60000.0,0,8228 Kinross Dr.,,321-555-0174
17615,Brittany,G,Long,False,1970-04-08,S,,F,brittany8@adventure-works.com,40000.0,0,3533 Jam Way,,634-555-0154
17616,Daniel,J,Weisman,False,1981-03-12,S,,M,daniel4@adventure-works.com,60000.0,4,976 Shore Rd.,,358-555-0178
17617,Abigail,W,Simmons,False,1969-11-09,S,,F,abigail40@adventure-works.com,60000.0,4,9497 Candelero Place,,887-555-0122
17618,Ramon,M,Liu,False,1975-09-12,M,,M,ramon3@adventure-works.com,60000.0,4,3989 Terrace Drive,,292-555-0156
17619,Chloe,,Smith,False,1928-12-07,M,,F,chloe34@adventure-works.com,60000.0,5,3545 Harris Ct.,,375-555-0146
17620,Miranda,,Coleman,False,1969-08-03,S,,F,miranda6@adventure-works.com,60000.0,4,3243 Land Ave,,190-555-0134
17621,Brianna,J,Price,False,1969-01-29,S,,F,brianna48@adventure-works.com,40000.0,0,2775 Robinson Ave.,,175-555-0121
17622,Courtney,,Young,False,1974-07-02,S,,F,courtney20@adventure-works.com,70000.0,4,8020 Gladstone Drive,,683-555-0161
17623,Austin,L,Robinson,False,1973-09-15,S,,M,austin34@adventure-works.com,70000.0,0,4772 Catalpa Court,,523-555-0127
17624,Samantha,N,Alexander,False,1968-08-20,S,,F,samantha41@adventure-works.com,70000.0,0,1687 Chaparral Court,,678-555-0176
17625,Mason,,Allen,False,1968-12-10,M,,M,mason38@adventure-works.com,70000.0,0,3008 Brookdale Dr.,,504-555-0144
17626,Alfredo,T,Blanco,False,1979-12-25,M,,M,alfredo16@adventure-works.com,40000.0,1,6329 El Rancho Drive,,1 (11) 500 555-0168
17627,Dennis,M,Chen,False,1980-03-08,M,,M,dennis3@adventure-works.com,40000.0,1,3195 Rotherham Dr.,,1 (11) 500 555-0181
17628,Roberto,,Munoz,False,1977-12-11,S,,M,roberto7@adventure-works.com,10000.0,0,2537 I St.,,1 (11) 500 555-0159
17629,Tabitha,,Torres,False,1983-06-16,S,,F,tabitha32@adventure-works.com,20000.0,0,Wasserstr 65,,1 (11) 500 555-0118
17630,Gilbert,E,Zhang,False,1978-09-22,M,,M,gilbert0@adventure-works.com,40000.0,1,Wertheimer Straße 86,,1 (11) 500 555-0122
17631,Cara,J,He,False,1979-01-22,M,,F,cara14@adventure-works.com,40000.0,1,Charlottenstr 29,,1 (11) 500 555-0121
17632,Jimmy,L,Serrano,False,1979-04-18,M,,M,jimmy20@adventure-works.com,40000.0,1,2779 Ramsay Circle,,1 (11) 500 555-0185
17633,Gary,,Dominguez,False,1978-05-07,S,,M,gary23@adventure-works.com,20000.0,0,"17, rue Faubourg St Antoine",,1 (11) 500 555-0127
17634,Kaitlin,A,Rana,False,1977-12-03,S,,F,kaitlin11@adventure-works.com,20000.0,0,"40, rue de la Centenaire",,1 (11) 500 555-0164
17635,Terry,,Deng,False,1977-08-03,S,,M,terry4@adventure-works.com,30000.0,0,Westheimer Straße 6616,,1 (11) 500 555-0116
17636,Ross,,Srini,False,1977-09-19,S,,M,ross8@adventure-works.com,30000.0,0,Zur Lindung 46,,1 (11) 500 555-0169
17637,Arturo,S,Tang,False,1983-10-01,S,,M,arturo28@adventure-works.com,30000.0,0,Alte Landstr 951,,1 (11) 500 555-0143
17638,Clarence,,Zheng,False,1977-08-01,S,,M,clarence12@adventure-works.com,30000.0,0,2086 Rotherham Dr.,,1 (11) 500 555-0132
17639,Heather,,Ma,False,1983-04-04,S,,F,heather15@adventure-works.com,40000.0,2,9021 Santa Monica Drive,,1 (11) 500 555-0143
17640,Haley,T,Allen,False,1922-06-06,M,,F,haley58@adventure-works.com,30000.0,1,Husemann Straße 4444,,1 (11) 500 555-0113
17641,Lorrin,G.,Smith-Bates,False,1976-09-11,S,,M,lorrin0@adventure-works.com,20000.0,0,"11, quai de l´ Iton",,129-555-0100
17642,Gregory,,Luo,False,1976-10-13,S,,M,gregory10@adventure-works.com,20000.0,0,7781 Santa Barbara Rd,,1 (11) 500 555-0152
17643,Wesley,R,Cai,False,1977-04-13,S,,M,wesley21@adventure-works.com,20000.0,0,"44, rue du Départ",,1 (11) 500 555-0187
17644,Rebecca,F,Adams,False,1977-03-10,S,,F,rebecca17@adventure-works.com,30000.0,0,7157 Park Lane Circle,,1 (11) 500 555-0134
17645,Albert,M,Alonso,False,1976-08-20,S,,M,albert10@adventure-works.com,30000.0,0,6345 Dartmouth Way,,1 (11) 500 555-0163
17646,Leah,M,Xu,False,1982-04-23,S,,F,leah9@adventure-works.com,30000.0,0,"16, avenue de Malakoff",,1 (11) 500 555-0137
17647,Molly,C,Lopez,False,1977-05-14,S,,F,molly15@adventure-works.com,40000.0,2,"91, cours Mirabeau",,1 (11) 500 555-0183
17648,Gilbert,,Sharma,False,1976-10-14,S,,M,gilbert30@adventure-works.com,40000.0,2,"22, rue de la Centenaire",,1 (11) 500 555-0133
17649,Ronald,F,Mehta,False,1977-02-15,S,,M,ronald16@adventure-works.com,40000.0,2,5282 Blue Ridge,,1 (11) 500 555-0138
17650,Jessica,,Sanders,False,1981-11-01,S,,F,jessica24@adventure-works.com,40000.0,2,1826 Village Road,,1 (11) 500 555-0120
17651,Ethan,E,Butler,False,1975-08-25,S,,M,ethan10@adventure-works.com,40000.0,2,"39, avenue des Laurentides",,1 (11) 500 555-0184
17652,Javier,,Vazquez,False,1976-03-22,M,,M,javier9@adventure-works.com,50000.0,0,Berliner Platz 123,,1 (11) 500 555-0187
17653,Linda,G,Vazquez,False,1981-10-05,S,,F,linda30@adventure-works.com,50000.0,0,"2, rue de Varenne",,1 (11) 500 555-0113
17654,Caroline,,Alexander,False,1981-05-02,S,,F,caroline20@adventure-works.com,40000.0,3,934 St. Paul Way,,916-555-0160
17655,Angela,C,Sánchez,False,1979-10-30,S,,F,angela49@adventure-works.com,40000.0,3,4325 Polson Court,,889-555-0193
17656,Carol,D,Martinez,False,1979-08-26,S,,F,carol16@adventure-works.com,30000.0,0,8869 Bellwood Court,,606-555-0131
17657,Noah,A,Martin,False,1981-06-22,M,,M,noah59@adventure-works.com,40000.0,4,6218 Stephanie Way,,473-555-0111
17658,Jade,R,Howard,False,1934-09-03,M,,F,jade8@adventure-works.com,20000.0,2,2945 Hilton Way,,544-555-0190
17659,Jodi,A,Tang,False,1972-01-04,S,,F,jodi4@adventure-works.com,60000.0,0,5684 San Marino Ct.,,181-555-0185
17660,Seth,W,Young,False,1972-02-01,M,,M,seth25@adventure-works.com,60000.0,0,9447 Leslie Avenue,,702-555-0199
17661,Natalie,,Smith,False,1960-01-01,M,,F,natalie68@adventure-works.com,40000.0,1,5246 Premier Place,,411-555-0167
17662,Jose,A,Washington,False,1965-09-16,M,,M,jose7@adventure-works.com,40000.0,1,5740 Cherry Street,,169-555-0119
17663,Elizabeth,L,Hayes,False,1966-02-13,M,,F,elizabeth51@adventure-works.com,30000.0,1,74 Juliet Court,,715-555-0121
17664,Devin,,Robinson,False,1971-10-16,S,,M,devin17@adventure-works.com,30000.0,2,3648 El Dorado,,954-555-0161
17665,Zachary,,Jenkins,False,1960-10-13,M,,M,zachary5@adventure-works.com,30000.0,2,8922 Big Canyon Road,,560-555-0168
17666,Steven,W,Torres,False,1966-08-07,M,,M,steven14@adventure-works.com,40000.0,1,9188 D Mt. Hood Circle,,653-555-0116
17667,Jaime,M,Rai,False,1961-04-10,M,,M,jaime40@adventure-works.com,40000.0,1,6394 Market Pl.,,363-555-0193
17668,Eduardo,A,Peterson,False,1962-02-25,S,,M,eduardo73@adventure-works.com,30000.0,2,4661 Bernauer,,622-555-0160
17669,Olivia,N,Rivera,False,1962-04-09,M,,F,olivia33@adventure-works.com,30000.0,2,8490 Longbrood Way,,196-555-0192
17670,Gabrielle,,Alexander,False,1962-03-11,M,,F,gabrielle41@adventure-works.com,30000.0,2,3294 Buena Vista,,933-555-0158
17671,Emma,J,Stewart,False,1962-01-31,M,,F,emma24@adventure-works.com,30000.0,2,8627 Laguna Street,,180-555-0135
17672,Thomas,,Coleman,False,1962-04-25,M,,M,thomas7@adventure-works.com,30000.0,2,6946 Ridge Circle,,727-555-0111
17673,Amber,B,Scott,False,1961-11-03,M,,F,amber14@adventure-works.com,40000.0,1,6964 Keller Ridge Dr.,,715-555-0193
17674,Kevin,,Wang,False,1979-12-13,M,,M,kevin27@adventure-works.com,30000.0,2,3633 Stratton Circle,,944-555-0110
17675,Rosa,,Li,False,1962-10-24,M,,F,rosa3@adventure-works.com,30000.0,2,7967 Panoramic Ave.,,340-555-0127
17676,Eugene,,Yang,False,1962-12-01,M,,M,eugene9@adventure-works.com,30000.0,2,2141 Banking Road,,196-555-0178
17677,Lawrence,,Hernandez,False,1964-02-21,S,,M,lawrence1@adventure-works.com,40000.0,2,4865 A St.,,197-555-0118
17678,Julio,J,Blanco,False,1963-10-22,S,,M,julio16@adventure-works.com,40000.0,2,2303 Rosebuck Way,,120-555-0133
17679,Joe,,Mehta,False,1964-05-02,M,,M,joe17@adventure-works.com,40000.0,2,3369 N Lucile Lane,,369-555-0199
17680,Mackenzie,L,Gray,False,1963-07-01,M,,F,mackenzie4@adventure-works.com,40000.0,2,7267 St. Raphael Drive,,704-555-0119
17681,Robert,,Carter,False,1975-03-09,M,,M,robert52@adventure-works.com,40000.0,2,9252 Lindell Dr.,,204-555-0128
17682,Anna,,Ramirez,False,1969-09-18,S,,F,anna20@adventure-works.com,80000.0,5,2095 Sierra Drive,,543-555-0125
17683,Jenna,,Evans,False,1980-01-10,S,,F,jenna0@adventure-works.com,80000.0,4,9745 Hillridge Way,,852-555-0167
17684,Leslie,,Gomez,False,1964-01-02,S,,F,leslie1@adventure-works.com,80000.0,4,6896 Liana Lane,,167-555-0127
17685,Diana,M,Torres,False,1963-09-14,S,,F,diana11@adventure-works.com,80000.0,4,5733 Clayton Rd.,,707-555-0112
17686,Jack,L,Griffin,False,1964-08-13,S,,M,jack21@adventure-works.com,60000.0,4,3483 Flamingo Drive,,963-555-0118
17687,Miguel,A,Turner,False,1964-07-22,M,,M,miguel40@adventure-works.com,60000.0,4,3711 Rollingwood Dr,,176-555-0113
17688,Pedro,,Subram,False,1965-05-23,M,,M,pedro13@adventure-works.com,60000.0,4,1686 Willow Drive,,183-555-0126
17689,Mary,C,Young,False,1977-12-20,S,,F,mary37@adventure-works.com,50000.0,0,7246 Ptarmigan Drive,,608-555-0117
17690,Jenna,C,Gonzalez,False,1978-06-14,S,,F,jenna8@adventure-works.com,50000.0,0,3986 Lunar Lane,,960-555-0139
17691,Alexandria,,Bradley,False,1978-10-22,S,,F,alexandria1@adventure-works.com,50000.0,0,8920 Sand Point Road,,595-555-0125
17692,Emily,A,Smith,False,1979-04-18,S,,F,emily0@adventure-works.com,50000.0,0,4976 Norris Court,,130-555-0158
17693,Justin,,Jenkins,False,1984-03-07,S,,M,justin3@adventure-works.com,50000.0,1,2854 Ironwood Way,,892-555-0144
17694,Joan,A,Carter,False,1984-08-02,S,,F,joan13@adventure-works.com,50000.0,1,9671 Cedar Street,,555-555-0143
17695,Hunter,,Washington,False,1978-11-12,S,,M,hunter10@adventure-works.com,50000.0,1,2624 El Monte Drive,,583-555-0171
17696,Madison,J,Simmons,False,1978-10-19,S,,F,madison27@adventure-works.com,50000.0,1,6103 Bailey Road,,940-555-0120
17697,Nathaniel,,Gray,False,1978-02-04,S,,M,nathaniel7@adventure-works.com,50000.0,1,9752 Benita Way,,218-555-0110
17698,Xavier,C,Butler,False,1977-05-19,M,,M,xavier54@adventure-works.com,60000.0,1,8177 Grasswood Ct.,,149-555-0168
17699,Jesse,K,Bell,False,1982-03-13,M,,M,jesse14@adventure-works.com,60000.0,1,9834 Hamlet,,531-555-0135
17700,Hector,E,Torres,False,1978-04-23,S,,M,hector10@adventure-works.com,10000.0,0,9500 Norman Avenue,,1 (11) 500 555-0145
17701,Cassidy,,Washington,False,1975-05-17,M,,F,cassidy14@adventure-works.com,10000.0,1,8584 Clay Rd,,1 (11) 500 555-0152
17702,Jack,H,King,False,1979-11-02,M,,M,jack55@adventure-works.com,10000.0,1,5234 Shirley Dr.,,1 (11) 500 555-0148
17703,Pamela,M,Fernandez,False,1971-08-18,M,,F,pamela19@adventure-works.com,10000.0,1,"3, rue Pierre-Demoulin",,1 (11) 500 555-0113
17704,Nelson,R,Moreno,False,1967-07-11,M,,M,nelson6@adventure-works.com,10000.0,1,Am Gallberg 6400,,1 (11) 500 555-0111
17705,Kelvin,H,Guo,False,1968-06-14,M,,M,kelvin36@adventure-works.com,20000.0,1,3189 Oakgrove,,1 (11) 500 555-0151
17706,Gabriel,B,Coleman,False,1972-09-07,M,,M,gabriel2@adventure-works.com,10000.0,1,2529 Terrace Dr,#5,1 (11) 500 555-0152
17707,Mindy,,Deng,False,1967-02-05,S,,F,mindy5@adventure-works.com,10000.0,1,Kappellweg 242,,1 (11) 500 555-0145
17708,Timothy,,Sneath,False,1966-12-15,M,,M,timothy1@adventure-works.com,20000.0,1,3001 Hanson Lane,,385-555-0100
17709,Martin,,Raman,False,1972-05-09,M,,M,martin17@adventure-works.com,20000.0,1,3029 Crescent Ave.,,1 (11) 500 555-0114
17710,Natalie,F,Stewart,False,1942-01-22,M,,F,natalie0@adventure-works.com,30000.0,1,8459 Patricia,,1 (11) 500 555-0155
17711,Kristin,G,Luo,False,1966-10-07,M,,F,kristin8@adventure-works.com,20000.0,1,"148, avenue du Québec",,1 (11) 500 555-0119
17712,Gary,,Blanco,False,1963-11-06,S,,M,gary26@adventure-works.com,10000.0,1,"3394, rue Surcouf",,1 (11) 500 555-0162
17713,David,I,Johnson,False,1962-01-08,S,,M,david74@adventure-works.com,10000.0,2,Midi-Couleurs,,1 (11) 500 555-0112
17714,Tanya,,Gutierrez,False,1967-10-22,M,,F,tanya7@adventure-works.com,20000.0,1,"8, rue Montcalm",,1 (11) 500 555-0142
17715,Rafael,J,Pal,False,1961-08-24,M,,M,rafael36@adventure-works.com,20000.0,1,8511 Pinetree Court,,1 (11) 500 555-0160
